#No.   Fermi energy(eV)   SHC((hbar/e)*S/cm)
1534    -1.949212    0.17855716E+03
1535    -1.948212    0.17567823E+03
1536    -1.947212    0.17372199E+03
1537    -1.946212    0.17233980E+03
1538    -1.945212    0.17178887E+03
1539    -1.944212    0.17268466E+03
1540    -1.943212    0.17214307E+03
1541    -1.942212    0.16965476E+03
1542    -1.941212    0.16360596E+03
1543    -1.940212    0.16238369E+03
1544    -1.939212    0.15950869E+03
1545    -1.938212    0.15797340E+03
1546    -1.937212    0.15583083E+03
1547    -1.936212    0.15481935E+03
1548    -1.935212    0.15235431E+03
1549    -1.934212    0.15058857E+03
1550    -1.933212    0.14700592E+03
1551    -1.932212    0.14530660E+03
1552    -1.931212    0.14342742E+03
1553    -1.930212    0.14466440E+03
1554    -1.929212    0.14504475E+03
1555    -1.928212    0.14399804E+03
1556    -1.927212    0.14079365E+03
1557    -1.926212    0.13815934E+03
1558    -1.925212    0.12831355E+03
1559    -1.924212    0.12396314E+03
1560    -1.923212    0.12182194E+03
1561    -1.922212    0.11809856E+03
1562    -1.921212    0.11520194E+03
1563    -1.920212    0.11309638E+03
1564    -1.919212    0.11418974E+03
1565    -1.918212    0.11209787E+03
1566    -1.917212    0.10958742E+03
1567    -1.916212    0.10678071E+03
1568    -1.915212    0.10869120E+03
1569    -1.914212    0.10487943E+03
1570    -1.913212    0.10541602E+03
1571    -1.912212    0.97845322E+02
1572    -1.911212    0.94391847E+02
1573    -1.910212    0.90451778E+02
1574    -1.909212    0.86729832E+02
1575    -1.908212    0.68240266E+02
1576    -1.907212    0.65269543E+02
1577    -1.906212    0.65367144E+02
1578    -1.905212    0.61972684E+02
1579    -1.904212    0.63774193E+02
1580    -1.903212    0.67079647E+02
1581    -1.902212    0.66291407E+02
1582    -1.901212    0.65836966E+02
1583    -1.900212    0.79994696E+02
1584    -1.899212    0.81526961E+02
1585    -1.898212    0.78547672E+02
1586    -1.897212    0.78157053E+02
1587    -1.896212    0.77533110E+02
1588    -1.895212    0.76538750E+02
1589    -1.894212    0.76186444E+02
1590    -1.893212    0.75670903E+02
1591    -1.892212    0.78990849E+02
1592    -1.891212    0.65737298E+02
1593    -1.890212    0.66281747E+02
1594    -1.889212    0.78510784E+02
1595    -1.888212    0.47147896E+02
1596    -1.887212    0.43082756E+02
1597    -1.886212    0.44795233E+02
1598    -1.885212    0.43188140E+02
1599    -1.884212    0.67394209E+02
1600    -1.883212    0.70138037E+02
1601    -1.882212    0.69995839E+02
1602    -1.881212    0.69243740E+02
1603    -1.880212    0.68771535E+02
1604    -1.879212    0.68301750E+02
1605    -1.878212    0.67796459E+02
1606    -1.877212    0.74448568E+02
1607    -1.876212    0.73595762E+02
1608    -1.875212    0.66125798E+02
1609    -1.874212    0.55643551E+02
1610    -1.873212    0.55718333E+02
1611    -1.872212    0.55125009E+02
1612    -1.871212    0.55211536E+02
1613    -1.870212    0.55213133E+02
1614    -1.869212    0.39846439E+02
1615    -1.868212    0.40307190E+02
1616    -1.867212    0.49488784E+02
1617    -1.866212    0.77741761E+02
1618    -1.865212    0.63518725E+02
1619    -1.864212    0.51728085E+02
1620    -1.863212    0.58112812E+02
1621    -1.862212    0.57260883E+02
1622    -1.861212    0.73732640E+02
1623    -1.860212    0.65388983E+02
1624    -1.859212    0.60414036E+02
1625    -1.858212    0.60076577E+02
1626    -1.857212    0.59275065E+02
1627    -1.856212    0.58495508E+02
1628    -1.855212    0.57697110E+02
1629    -1.854212    0.56509096E+02
1630    -1.853212    0.54518008E+02
1631    -1.852212    0.44785108E+02
1632    -1.851212    0.43968482E+02
1633    -1.850212    0.42901663E+02
1634    -1.849212    0.42539115E+02
1635    -1.848212    0.36588483E+02
1636    -1.847212    0.37452006E+02
1637    -1.846212    0.37771734E+02
1638    -1.845212    0.33332550E+02
1639    -1.844212    0.38029882E+02
1640    -1.843212    0.45527369E+02
1641    -1.842212    0.44655963E+02
1642    -1.841212    0.45531837E+02
1643    -1.840212    0.48994224E+02
1644    -1.839212    0.52177613E+02
1645    -1.838212    0.43461754E+02
1646    -1.837212    0.48355877E+02
1647    -1.836212    0.61466986E+02
1648    -1.835212    0.65551711E+02
1649    -1.834212    0.67442586E+02
1650    -1.833212    0.60278859E+02
1651    -1.832212    0.61079556E+02
1652    -1.831212    0.10248062E+03
1653    -1.830212    0.61373614E+02
1654    -1.829212    0.63770389E+02
1655    -1.828212    0.64299878E+02
1656    -1.827212    0.66776130E+02
1657    -1.826212    0.68081324E+02
1658    -1.825212    0.68805313E+02
1659    -1.824212    0.71938696E+02
1660    -1.823212    0.73544947E+02
1661    -1.822212    0.74939299E+02
1662    -1.821212    0.75998630E+02
1663    -1.820212    0.79359785E+02
1664    -1.819212    0.87569051E+02
1665    -1.818212    0.88269671E+02
1666    -1.817212    0.86081468E+02
1667    -1.816212    0.86754920E+02
1668    -1.815212    0.87351945E+02
1669    -1.814212    0.90793493E+02
1670    -1.813212    0.94574734E+02
1671    -1.812212    0.95884266E+02
1672    -1.811212    0.95218216E+02
1673    -1.810212    0.95822428E+02
1674    -1.809212    0.99181021E+02
1675    -1.808212    0.10518252E+03
1676    -1.807212    0.10908564E+03
1677    -1.806212    0.10520788E+03
1678    -1.805212    0.10308294E+03
1679    -1.804212    0.11227788E+03
1680    -1.803212    0.10882148E+03
1681    -1.802212    0.10748934E+03
1682    -1.801212    0.10709475E+03
1683    -1.800212    0.10806672E+03
1684    -1.799212    0.10644516E+03
1685    -1.798212    0.10771721E+03
1686    -1.797212    0.10870385E+03
1687    -1.796212    0.10867389E+03
1688    -1.795212    0.11049957E+03
1689    -1.794212    0.11051044E+03
1690    -1.793212    0.10794392E+03
1691    -1.792212    0.11017597E+03
1692    -1.791212    0.11097623E+03
1693    -1.790212    0.11203454E+03
1694    -1.789212    0.11248920E+03
1695    -1.788212    0.11257908E+03
1696    -1.787212    0.11347206E+03
1697    -1.786212    0.11371465E+03
1698    -1.785212    0.11264700E+03
1699    -1.784212    0.11313294E+03
1700    -1.783212    0.11525952E+03
1701    -1.782212    0.11507527E+03
1702    -1.781212    0.11575889E+03
1703    -1.780212    0.11732582E+03
1704    -1.779212    0.11794772E+03
1705    -1.778212    0.11756368E+03
1706    -1.777212    0.11698796E+03
1707    -1.776212    0.11793546E+03
1708    -1.775212    0.11906763E+03
1709    -1.774212    0.14627804E+03
1710    -1.773212    0.11920642E+03
1711    -1.772212    0.11926090E+03
1712    -1.771212    0.11891210E+03
1713    -1.770212    0.11867841E+03
1714    -1.769212    0.11789371E+03
1715    -1.768212    0.11605194E+03
1716    -1.767212    0.11769438E+03
1717    -1.766212    0.11780858E+03
1718    -1.765212    0.11747722E+03
1719    -1.764212    0.11754996E+03
1720    -1.763212    0.11792279E+03
1721    -1.762212    0.11784774E+03
1722    -1.761212    0.11820503E+03
1723    -1.760212    0.11935279E+03
1724    -1.759212    0.11839661E+03
1725    -1.758212    0.11972358E+03
1726    -1.757212    0.11965180E+03
1727    -1.756212    0.11899470E+03
1728    -1.755212    0.12041262E+03
1729    -1.754212    0.12041304E+03
1730    -1.753212    0.11879302E+03
1731    -1.752212    0.11515745E+03
1732    -1.751212    0.10864232E+03
1733    -1.750212    0.12119543E+03
1734    -1.749212    0.13000364E+03
1735    -1.748212    0.12807714E+03
1736    -1.747212    0.12553561E+03
1737    -1.746212    0.13491554E+03
1738    -1.745212    0.13378647E+03
1739    -1.744212    0.20242991E+03
1740    -1.743212    0.17196875E+03
1741    -1.742212    0.34938846E+03
1742    -1.741212    0.13599958E+03
1743    -1.740212    0.13665996E+03
1744    -1.739212    0.15526696E+03
1745    -1.738212    0.16874295E+03
1746    -1.737212    0.14104694E+03
1747    -1.736212    0.14764634E+03
1748    -1.735212    0.16516526E+03
1749    -1.734212    0.15214772E+03
1750    -1.733212    0.18116622E+03
1751    -1.732212    0.15907611E+03
1752    -1.731212    0.18242374E+03
1753    -1.730212    0.18638049E+03
1754    -1.729212    0.17955674E+03
1755    -1.728212    0.22033677E+03
1756    -1.727212    0.23040910E+03
1757    -1.726212    0.16799824E+03
1758    -1.725212    0.14572071E+03
1759    -1.724212    0.14607989E+03
1760    -1.723212    0.14589689E+03
1761    -1.722212    0.14793837E+03
1762    -1.721212    0.14792677E+03
1763    -1.720212    0.14913760E+03
1764    -1.719212    0.15039119E+03
1765    -1.718212    0.15113458E+03
1766    -1.717212    0.15191895E+03
1767    -1.716212    0.15273088E+03
1768    -1.715212    0.15336413E+03
1769    -1.714212    0.15453952E+03
1770    -1.713212    0.15543671E+03
1771    -1.712212    0.15533303E+03
1772    -1.711212    0.15754210E+03
1773    -1.710212    0.15765304E+03
1774    -1.709212    0.15836988E+03
1775    -1.708212    0.16166430E+03
1776    -1.707212    0.16282349E+03
1777    -1.706212    0.16151752E+03
1778    -1.705212    0.16269967E+03
1779    -1.704212    0.19433593E+03
1780    -1.703212    0.16417351E+03
1781    -1.702212    0.16547242E+03
1782    -1.701212    0.16738700E+03
1783    -1.700212    0.16783902E+03
1784    -1.699212    0.17031643E+03
1785    -1.698212    0.16969592E+03
1786    -1.697212    0.17136560E+03
1787    -1.696212    0.17274580E+03
1788    -1.695212    0.17351677E+03
1789    -1.694212    0.17472371E+03
1790    -1.693212    0.17604836E+03
1791    -1.692212    0.17756574E+03
1792    -1.691212    0.17943354E+03
1793    -1.690212    0.18175872E+03
1794    -1.689212    0.18256574E+03
1795    -1.688212    0.18404409E+03
1796    -1.687212    0.18529714E+03
1797    -1.686212    0.18591695E+03
1798    -1.685212    0.18721507E+03
1799    -1.684212    0.18786174E+03
1800    -1.683212    0.18843377E+03
1801    -1.682212    0.18924511E+03
1802    -1.681212    0.18947008E+03
1803    -1.680212    0.19099760E+03
1804    -1.679212    0.19106510E+03
1805    -1.678212    0.19201497E+03
1806    -1.677212    0.19284395E+03
1807    -1.676212    0.19332750E+03
1808    -1.675212    0.19388729E+03
1809    -1.674212    0.19433650E+03
1810    -1.673212    0.19460825E+03
1811    -1.672212    0.19516378E+03
1812    -1.671212    0.19504801E+03
1813    -1.670212    0.19639300E+03
1814    -1.669212    0.19676901E+03
1815    -1.668212    0.19731996E+03
1816    -1.667212    0.19797813E+03
1817    -1.666212    0.19855110E+03
1818    -1.665212    0.19914757E+03
1819    -1.664212    0.19976207E+03
1820    -1.663212    0.20013305E+03
1821    -1.662212    0.20103406E+03
1822    -1.661212    0.20049311E+03
1823    -1.660212    0.20243419E+03
1824    -1.659212    0.20330771E+03
1825    -1.658212    0.20426481E+03
1826    -1.657212    0.20477602E+03
1827    -1.656212    0.20546152E+03
1828    -1.655212    0.20607802E+03
1829    -1.654212    0.20628256E+03
1830    -1.653212    0.20707305E+03
1831    -1.652212    0.20676914E+03
1832    -1.651212    0.20857785E+03
1833    -1.650212    0.20919251E+03
1834    -1.649212    0.21016023E+03
1835    -1.648212    0.21066320E+03
1836    -1.647212    0.21141985E+03
1837    -1.646212    0.21197003E+03
1838    -1.645212    0.21205793E+03
1839    -1.644212    0.21173717E+03
1840    -1.643212    0.21281549E+03
1841    -1.642212    0.21445236E+03
1842    -1.641212    0.21523384E+03
1843    -1.640212    0.21588976E+03
1844    -1.639212    0.21649535E+03
1845    -1.638212    0.21700836E+03
1846    -1.637212    0.21755955E+03
1847    -1.636212    0.21680519E+03
1848    -1.635212    0.21781813E+03
1849    -1.634212    0.21960987E+03
1850    -1.633212    0.22037269E+03
1851    -1.632212    0.22096227E+03
1852    -1.631212    0.22149807E+03
1853    -1.630212    0.22201512E+03
1854    -1.629212    0.22227975E+03
1855    -1.628212    0.22211694E+03
1856    -1.627212    0.22295729E+03
1857    -1.626212    0.22446882E+03
1858    -1.625212    0.22517447E+03
1859    -1.624212    0.22580105E+03
1860    -1.623212    0.22638657E+03
1861    -1.622212    0.22693286E+03
1862    -1.621212    0.22707083E+03
1863    -1.620212    0.22733167E+03
1864    -1.619212    0.22879738E+03
1865    -1.618212    0.22948509E+03
1866    -1.617212    0.23002542E+03
1867    -1.616212    0.23077887E+03
1868    -1.615212    0.23135916E+03
1869    -1.614212    0.23115627E+03
1870    -1.613212    0.23158217E+03
1871    -1.612212    0.23297323E+03
1872    -1.611212    0.23385347E+03
1873    -1.610212    0.23450434E+03
1874    -1.609212    0.23498474E+03
1875    -1.608212    0.23563365E+03
1876    -1.607212    0.23570869E+03
1877    -1.606212    0.23616084E+03
1878    -1.605212    0.23754563E+03
1879    -1.604212    0.23822454E+03
1880    -1.603212    0.23866520E+03
1881    -1.602212    0.23932628E+03
1882    -1.601212    0.23959615E+03
1883    -1.600212    0.23993525E+03
1884    -1.599212    0.24140645E+03
1885    -1.598212    0.24194230E+03
1886    -1.597212    0.24262702E+03
1887    -1.596212    0.24322072E+03
1888    -1.595212    0.24347920E+03
1889    -1.594212    0.24393083E+03
1890    -1.593212    0.24508503E+03
1891    -1.592212    0.24565579E+03
1892    -1.591212    0.24643250E+03
1893    -1.590212    0.24689890E+03
1894    -1.589212    0.24720859E+03
1895    -1.588212    0.24845595E+03
1896    -1.587212    0.24897799E+03
1897    -1.586212    0.24967738E+03
1898    -1.585212    0.25031098E+03
1899    -1.584212    0.25005962E+03
1900    -1.583212    0.25167720E+03
1901    -1.582212    0.25235647E+03
1902    -1.581212    0.25291808E+03
1903    -1.580212    0.25360252E+03
1904    -1.579212    0.25395448E+03
1905    -1.578212    0.25511092E+03
1906    -1.577212    0.25586304E+03
1907    -1.576212    0.25644848E+03
1908    -1.575212    0.25696688E+03
1909    -1.574212    0.25765874E+03
1910    -1.573212    0.25845856E+03
1911    -1.572212    0.25920361E+03
1912    -1.571212    0.25961021E+03
1913    -1.570212    0.26049187E+03
1914    -1.569212    0.26136482E+03
1915    -1.568212    0.26205079E+03
1916    -1.567212    0.26261583E+03
1917    -1.566212    0.26343685E+03
1918    -1.565212    0.26402697E+03
1919    -1.564212    0.26483145E+03
1920    -1.563212    0.26547456E+03
1921    -1.562212    0.26616844E+03
1922    -1.561212    0.26705924E+03
1923    -1.560212    0.26817203E+03
1924    -1.559212    0.26839092E+03
1925    -1.558212    0.26926548E+03
1926    -1.557212    0.26981862E+03
1927    -1.556212    0.27069977E+03
1928    -1.555212    0.27151424E+03
1929    -1.554212    0.27213701E+03
1930    -1.553212    0.27280847E+03
1931    -1.552212    0.27365938E+03
1932    -1.551212    0.27445516E+03
1933    -1.550212    0.27505381E+03
1934    -1.549212    0.27585724E+03
1935    -1.548212    0.27656954E+03
1936    -1.547212    0.27733569E+03
1937    -1.546212    0.27839316E+03
1938    -1.545212    0.27903124E+03
1939    -1.544212    0.27966084E+03
1940    -1.543212    0.28039674E+03
1941    -1.542212    0.28121068E+03
1942    -1.541212    0.28217855E+03
1943    -1.540212    0.28332591E+03
1944    -1.539212    0.28363333E+03
1945    -1.538212    0.28499456E+03
1946    -1.537212    0.28542451E+03
1947    -1.536212    0.28665766E+03
1948    -1.535212    0.28703484E+03
1949    -1.534212    0.28764341E+03
1950    -1.533212    0.28866687E+03
1951    -1.532212    0.28954403E+03
1952    -1.531212    0.29017492E+03
1953    -1.530212    0.29099328E+03
1954    -1.529212    0.29282377E+03
1955    -1.528212    0.29278848E+03
1956    -1.527212    0.29362270E+03
1957    -1.526212    0.29521644E+03
1958    -1.525212    0.29555786E+03
1959    -1.524212    0.29622549E+03
1960    -1.523212    0.29718904E+03
1961    -1.522212    0.29813434E+03
1962    -1.521212    0.29889536E+03
1963    -1.520212    0.29991094E+03
1964    -1.519212    0.30074148E+03
1965    -1.518212    0.30146180E+03
1966    -1.517212    0.30256035E+03
1967    -1.516212    0.30351451E+03
1968    -1.515212    0.30443737E+03
1969    -1.514212    0.30458426E+03
1970    -1.513212    0.30458426E+03
1971    -1.512212    0.30458426E+03
1972    -1.511212    0.30458426E+03
1973    -1.510212    0.30458426E+03
1974    -1.509212    0.30458426E+03
1975    -1.508212    0.30458426E+03
1976    -1.507212    0.30458426E+03
1977    -1.506212    0.30458426E+03
1978    -1.505212    0.30458426E+03
1979    -1.504212    0.30458426E+03
1980    -1.503212    0.30458426E+03
1981    -1.502212    0.30458426E+03
1982    -1.501212    0.30458426E+03
1983    -1.500212    0.30458426E+03
1984    -1.499212    0.30458426E+03
1985    -1.498212    0.30458426E+03
1986    -1.497212    0.30458426E+03
1987    -1.496212    0.30458426E+03
1988    -1.495212    0.30458426E+03
1989    -1.494212    0.30458426E+03
1990    -1.493212    0.30458426E+03
1991    -1.492212    0.30458426E+03
1992    -1.491212    0.30458426E+03
1993    -1.490212    0.30458426E+03
1994    -1.489212    0.30458426E+03
1995    -1.488212    0.30458426E+03
1996    -1.487212    0.30458426E+03
1997    -1.486212    0.30458426E+03
1998    -1.485212    0.30458426E+03
1999    -1.484212    0.30458426E+03
2000    -1.483212    0.30458426E+03
2001    -1.482212    0.30458426E+03
2002    -1.481212    0.30458426E+03
2003    -1.480212    0.30458426E+03
2004    -1.479212    0.30458426E+03
2005    -1.478212    0.30458426E+03
2006    -1.477212    0.30458426E+03
2007    -1.476212    0.30458426E+03
2008    -1.475212    0.30458426E+03
2009    -1.474212    0.30458426E+03
2010    -1.473212    0.30458426E+03
2011    -1.472212    0.30458426E+03
2012    -1.471212    0.30458426E+03
2013    -1.470212    0.30458426E+03
2014    -1.469212    0.30458426E+03
2015    -1.468212    0.30458426E+03
2016    -1.467212    0.30458426E+03
2017    -1.466212    0.30458426E+03
2018    -1.465212    0.30458426E+03
2019    -1.464212    0.30458426E+03
2020    -1.463212    0.30458426E+03
2021    -1.462212    0.30458426E+03
2022    -1.461212    0.30458426E+03
2023    -1.460212    0.30458426E+03
2024    -1.459212    0.30458426E+03
2025    -1.458212    0.30458426E+03
2026    -1.457212    0.30458426E+03
2027    -1.456212    0.30458426E+03
2028    -1.455212    0.30458426E+03
2029    -1.454212    0.30458426E+03
2030    -1.453212    0.30458426E+03
2031    -1.452212    0.30458426E+03
2032    -1.451212    0.30458426E+03
2033    -1.450212    0.30458426E+03
2034    -1.449212    0.30458426E+03
2035    -1.448212    0.30458426E+03
2036    -1.447212    0.30458426E+03
2037    -1.446212    0.30458426E+03
2038    -1.445212    0.30458426E+03
2039    -1.444212    0.30458426E+03
2040    -1.443212    0.30458426E+03
2041    -1.442212    0.30458426E+03
2042    -1.441212    0.30458426E+03
2043    -1.440212    0.30458426E+03
2044    -1.439212    0.30458426E+03
2045    -1.438212    0.30458426E+03
2046    -1.437212    0.30458426E+03
2047    -1.436212    0.30458426E+03
2048    -1.435212    0.30458426E+03
2049    -1.434212    0.30458426E+03
2050    -1.433212    0.30458426E+03
2051    -1.432212    0.30458426E+03
2052    -1.431212    0.30458426E+03
2053    -1.430212    0.30458426E+03
2054    -1.429212    0.30458426E+03
2055    -1.428212    0.30458426E+03
2056    -1.427212    0.30458426E+03
2057    -1.426212    0.30458426E+03
2058    -1.425212    0.30458426E+03
2059    -1.424212    0.30458426E+03
2060    -1.423212    0.30458426E+03
2061    -1.422212    0.30458426E+03
2062    -1.421212    0.30458426E+03
2063    -1.420212    0.30458426E+03
2064    -1.419212    0.30458426E+03
2065    -1.418212    0.30458426E+03
2066    -1.417212    0.30458426E+03
2067    -1.416212    0.30458426E+03
2068    -1.415212    0.30458426E+03
2069    -1.414212    0.30458426E+03
2070    -1.413212    0.30458426E+03
2071    -1.412212    0.30458426E+03
2072    -1.411212    0.30458426E+03
2073    -1.410212    0.30458426E+03
2074    -1.409212    0.30458426E+03
2075    -1.408212    0.30458426E+03
2076    -1.407212    0.30458426E+03
2077    -1.406212    0.30458426E+03
2078    -1.405212    0.30458426E+03
2079    -1.404212    0.30458426E+03
2080    -1.403212    0.30458426E+03
2081    -1.402212    0.30458426E+03
2082    -1.401212    0.30458426E+03
2083    -1.400212    0.30458426E+03
2084    -1.399212    0.30458426E+03
2085    -1.398212    0.30458426E+03
2086    -1.397212    0.30458426E+03
2087    -1.396212    0.30458426E+03
2088    -1.395212    0.30458426E+03
2089    -1.394212    0.30458426E+03
2090    -1.393212    0.30458426E+03
2091    -1.392212    0.30458426E+03
2092    -1.391212    0.30458426E+03
2093    -1.390212    0.30458426E+03
2094    -1.389212    0.30458426E+03
2095    -1.388212    0.30458426E+03
2096    -1.387212    0.30458426E+03
2097    -1.386212    0.30458426E+03
2098    -1.385212    0.30458426E+03
2099    -1.384212    0.30458426E+03
2100    -1.383212    0.30458426E+03
2101    -1.382212    0.30458426E+03
2102    -1.381212    0.30458426E+03
2103    -1.380212    0.30458426E+03
2104    -1.379212    0.30458426E+03
2105    -1.378212    0.30458426E+03
2106    -1.377212    0.30458426E+03
2107    -1.376212    0.30458426E+03
2108    -1.375212    0.30458426E+03
2109    -1.374212    0.30458426E+03
2110    -1.373212    0.30458426E+03
2111    -1.372212    0.30458426E+03
2112    -1.371212    0.30458426E+03
2113    -1.370212    0.30458426E+03
2114    -1.369212    0.30458426E+03
2115    -1.368212    0.30458426E+03
2116    -1.367212    0.30458426E+03
2117    -1.366212    0.30458426E+03
2118    -1.365212    0.30458426E+03
2119    -1.364212    0.30458426E+03
2120    -1.363212    0.30458426E+03
2121    -1.362212    0.30458426E+03
2122    -1.361212    0.30458426E+03
2123    -1.360212    0.30458426E+03
2124    -1.359212    0.30458426E+03
2125    -1.358212    0.30458426E+03
2126    -1.357212    0.30458426E+03
2127    -1.356212    0.30458426E+03
2128    -1.355212    0.30458426E+03
2129    -1.354212    0.30458426E+03
2130    -1.353212    0.30458426E+03
2131    -1.352212    0.30458426E+03
2132    -1.351212    0.30458426E+03
2133    -1.350212    0.30458426E+03
2134    -1.349212    0.30458426E+03
2135    -1.348212    0.30458426E+03
2136    -1.347212    0.30458426E+03
2137    -1.346212    0.30458426E+03
2138    -1.345212    0.30458426E+03
2139    -1.344212    0.30458426E+03
2140    -1.343212    0.30458426E+03
2141    -1.342212    0.30458426E+03
2142    -1.341212    0.30458426E+03
2143    -1.340212    0.30458426E+03
2144    -1.339212    0.30458426E+03
2145    -1.338212    0.30458426E+03
2146    -1.337212    0.30458426E+03
2147    -1.336212    0.30458426E+03
2148    -1.335212    0.30458426E+03
2149    -1.334212    0.30458426E+03
2150    -1.333212    0.30458426E+03
2151    -1.332212    0.30458426E+03
2152    -1.331212    0.30458426E+03
2153    -1.330212    0.30458426E+03
2154    -1.329212    0.30458426E+03
2155    -1.328212    0.30458426E+03
2156    -1.327212    0.30458426E+03
2157    -1.326212    0.30458426E+03
2158    -1.325212    0.30458426E+03
2159    -1.324212    0.30458426E+03
2160    -1.323212    0.30458426E+03
2161    -1.322212    0.30458426E+03
2162    -1.321212    0.30458426E+03
2163    -1.320212    0.30458426E+03
2164    -1.319212    0.30458426E+03
2165    -1.318212    0.30458426E+03
2166    -1.317212    0.30458426E+03
2167    -1.316212    0.30458426E+03
2168    -1.315212    0.30458426E+03
2169    -1.314212    0.30458426E+03
2170    -1.313212    0.30458426E+03
2171    -1.312212    0.30458426E+03
2172    -1.311212    0.30458426E+03
2173    -1.310212    0.30458426E+03
2174    -1.309212    0.30458426E+03
2175    -1.308212    0.30458426E+03
2176    -1.307212    0.30458426E+03
2177    -1.306212    0.30458426E+03
2178    -1.305212    0.30458426E+03
2179    -1.304212    0.30458426E+03
2180    -1.303212    0.30458426E+03
2181    -1.302212    0.30458426E+03
2182    -1.301212    0.30458426E+03
2183    -1.300212    0.30458426E+03
2184    -1.299212    0.30458426E+03
2185    -1.298212    0.30458426E+03
2186    -1.297212    0.30458426E+03
2187    -1.296212    0.30458426E+03
2188    -1.295212    0.30458426E+03
2189    -1.294212    0.30458426E+03
2190    -1.293212    0.30458426E+03
2191    -1.292212    0.30458426E+03
2192    -1.291212    0.30458426E+03
2193    -1.290212    0.30458426E+03
2194    -1.289212    0.30458426E+03
2195    -1.288212    0.30458426E+03
2196    -1.287212    0.30458426E+03
2197    -1.286212    0.30458426E+03
2198    -1.285212    0.30458426E+03
2199    -1.284212    0.30458426E+03
2200    -1.283212    0.30458426E+03
2201    -1.282212    0.30458426E+03
2202    -1.281212    0.30458426E+03
2203    -1.280212    0.30458426E+03
2204    -1.279212    0.30458426E+03
2205    -1.278212    0.30458426E+03
2206    -1.277212    0.30458426E+03
2207    -1.276212    0.30458426E+03
2208    -1.275212    0.30458426E+03
2209    -1.274212    0.30458426E+03
2210    -1.273212    0.30458426E+03
2211    -1.272212    0.30458426E+03
2212    -1.271212    0.30458426E+03
2213    -1.270212    0.30458426E+03
2214    -1.269212    0.30458426E+03
2215    -1.268212    0.30458426E+03
2216    -1.267212    0.30458426E+03
2217    -1.266212    0.30458426E+03
2218    -1.265212    0.30458426E+03
2219    -1.264212    0.30458426E+03
2220    -1.263212    0.30458426E+03
2221    -1.262212    0.30458426E+03
2222    -1.261212    0.30458426E+03
2223    -1.260212    0.30458426E+03
2224    -1.259212    0.30458426E+03
2225    -1.258212    0.30458426E+03
2226    -1.257212    0.30458426E+03
2227    -1.256212    0.30458426E+03
2228    -1.255212    0.30458426E+03
2229    -1.254212    0.30458426E+03
2230    -1.253212    0.30458426E+03
2231    -1.252212    0.30458426E+03
2232    -1.251212    0.30462972E+03
2233    -1.250212    0.30485350E+03
2234    -1.249212    0.30510124E+03
2235    -1.248212    0.30533344E+03
2236    -1.247212    0.30558523E+03
2237    -1.246212    0.30580922E+03
2238    -1.245212    0.30607866E+03
2239    -1.244212    0.30628182E+03
2240    -1.243212    0.30656294E+03
2241    -1.242212    0.30678613E+03
2242    -1.241212    0.30702270E+03
2243    -1.240212    0.30724369E+03
2244    -1.239212    0.30744677E+03
2245    -1.238212    0.30771703E+03
2246    -1.237212    0.30792187E+03
2247    -1.236212    0.30811478E+03
2248    -1.235212    0.30838666E+03
2249    -1.234212    0.30857899E+03
2250    -1.233212    0.30881082E+03
2251    -1.232212    0.30903519E+03
2252    -1.231212    0.30923595E+03
2253    -1.230212    0.30943378E+03
2254    -1.229212    0.30968930E+03
2255    -1.228212    0.30990897E+03
2256    -1.227212    0.31006622E+03
2257    -1.226212    0.31027718E+03
2258    -1.225212    0.31051272E+03
2259    -1.224212    0.31072253E+03
2260    -1.223212    0.31089192E+03
2261    -1.222212    0.31111988E+03
2262    -1.221212    0.31134380E+03
2263    -1.220212    0.31152220E+03
2264    -1.219212    0.31171873E+03
2265    -1.218212    0.31194543E+03
2266    -1.217212    0.31213076E+03
2267    -1.216212    0.31232924E+03
2268    -1.215212    0.31250516E+03
2269    -1.214212    0.31270683E+03
2270    -1.213212    0.31289503E+03
2271    -1.212212    0.31310059E+03
2272    -1.211212    0.31327613E+03
2273    -1.210212    0.31344640E+03
2274    -1.209212    0.31367036E+03
2275    -1.208212    0.31384073E+03
2276    -1.207212    0.31400693E+03
2277    -1.206212    0.31420262E+03
2278    -1.205212    0.31438330E+03
2279    -1.204212    0.31456099E+03
2280    -1.203212    0.31473265E+03
2281    -1.202212    0.31490662E+03
2282    -1.201212    0.31506394E+03
2283    -1.200212    0.31528021E+03
2284    -1.199212    0.31545144E+03
2285    -1.198212    0.31559637E+03
2286    -1.197212    0.31580390E+03
2287    -1.196212    0.31595477E+03
2288    -1.195212    0.31614106E+03
2289    -1.194212    0.31629538E+03
2290    -1.193212    0.31645184E+03
2291    -1.192212    0.31660977E+03
2292    -1.191212    0.31682173E+03
2293    -1.190212    0.31699023E+03
2294    -1.189212    0.31713119E+03
2295    -1.188212    0.31732143E+03
2296    -1.187212    0.31758217E+03
2297    -1.186212    0.31755307E+03
2298    -1.185212    0.31692439E+03
2299    -1.184212    0.31673833E+03
2300    -1.183212    0.31634006E+03
2301    -1.182212    0.31646287E+03
2302    -1.181212    0.31637612E+03
2303    -1.180212    0.31710063E+03
2304    -1.179212    0.31632543E+03
2305    -1.178212    0.31712008E+03
2306    -1.177212    0.31696285E+03
2307    -1.176212    0.31710591E+03
2308    -1.175212    0.31718441E+03
2309    -1.174212    0.31713995E+03
